:ID,name,:LABEL
GO:0031064,negative regulation of histone deacetylation,Biological Process
GO:0031065,positive regulation of histone deacetylation,Biological Process
GO:0031069,hair follicle morphogenesis,Biological Process
GO:0031076,embryonic camera-type eye development,Biological Process
GO:0031077,post-embryonic camera-type eye development,Biological Process
GO:0031086,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",Biological Process
GO:0031087,deadenylation-independent decapping of nuclear-transcribed mRNA,Biological Process
GO:0031098,stress-activated protein kinase signaling cascade,Biological Process
GO:0031099,regeneration,Biological Process
GO:0031100,organ regeneration,Biological Process
GO:0031102,neuron projection regeneration,Biological Process
GO:0031103,axon regeneration,Biological Process
GO:0031104,dendrite regeneration,Biological Process
GO:0031109,microtubule polymerization or depolymerization,Biological Process
GO:0031110,regulation of microtubule polymerization or depolymerization,Biological Process
GO:0031111,negative regulation of microtubule polymerization or depolymerization,Biological Process
GO:0031112,positive regulation of microtubule polymerization or depolymerization,Biological Process
GO:0031113,regulation of microtubule polymerization,Biological Process
GO:0031114,regulation of microtubule depolymerization,Biological Process
GO:0031115,negative regulation of microtubule polymerization,Biological Process
GO:0031116,positive regulation of microtubule polymerization,Biological Process
GO:0031117,positive regulation of microtubule depolymerization,Biological Process
GO:0031118,rRNA pseudouridine synthesis,Biological Process
GO:0031119,tRNA pseudouridine synthesis,Biological Process
GO:0031122,cytoplasmic microtubule organization,Biological Process
GO:0031123,RNA 3'-end processing,Biological Process
GO:0031124,mRNA 3'-end processing,Biological Process
GO:0031125,rRNA 3'-end processing,Biological Process
GO:0031126,snoRNA 3'-end processing,Biological Process
GO:0031128,developmental induction,Biological Process
GO:0031133,regulation of axon diameter,Biological Process
GO:0031134,sister chromatid biorientation,Biological Process
GO:0031145,anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process,Biological Process
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,Biological Process
GO:0031163,metallo-sulfur cluster assembly,Biological Process
GO:0031167,rRNA methylation,Biological Process
GO:0031175,neuron projection development,Biological Process
GO:0031179,peptide modification,Biological Process
GO:0031214,biomineral tissue development,Biological Process
GO:0031223,auditory behavior,Biological Process
GO:0031247,actin rod assembly,Biological Process
GO:0031268,pseudopodium organization,Biological Process
GO:0031269,pseudopodium assembly,Biological Process
GO:0031272,regulation of pseudopodium assembly,Biological Process
GO:0031274,positive regulation of pseudopodium assembly,Biological Process
GO:0031279,regulation of cyclase activity,Biological Process
GO:0031280,negative regulation of cyclase activity,Biological Process
GO:0031281,positive regulation of cyclase activity,Biological Process
GO:0031282,regulation of guanylate cyclase activity,Biological Process
GO:0031283,negative regulation of guanylate cyclase activity,Biological Process
GO:0031284,positive regulation of guanylate cyclase activity,Biological Process
GO:0031290,retinal ganglion cell axon guidance,Biological Process
GO:0031293,membrane protein intracellular domain proteolysis,Biological Process
GO:0031294,lymphocyte costimulation,Biological Process
GO:0031295,T cell costimulation,Biological Process
GO:0031296,B cell costimulation,Biological Process
GO:0031297,replication fork processing,Biological Process
GO:0031329,regulation of cellular catabolic process,Biological Process
GO:0031330,negative regulation of cellular catabolic process,Biological Process
GO:0031331,positive regulation of cellular catabolic process,Biological Process
GO:0031333,negative regulation of protein complex assembly,Biological Process
GO:0031334,positive regulation of protein complex assembly,Biological Process
GO:0031335,regulation of sulfur amino acid metabolic process,Biological Process
GO:0031338,regulation of vesicle fusion,Biological Process
GO:0031339,negative regulation of vesicle fusion,Biological Process
GO:0031340,positive regulation of vesicle fusion,Biological Process
GO:0031341,regulation of cell killing,Biological Process
GO:0031342,negative regulation of cell killing,Biological Process
GO:0031343,positive regulation of cell killing,Biological Process
GO:0031344,regulation of cell projection organization,Biological Process
GO:0031345,negative regulation of cell projection organization,Biological Process
GO:0031346,positive regulation of cell projection organization,Biological Process
GO:0031347,regulation of defense response,Biological Process
GO:0031348,negative regulation of defense response,Biological Process
GO:0031349,positive regulation of defense response,Biological Process
GO:0031365,N-terminal protein amino acid modification,Biological Process
GO:0031392,regulation of prostaglandin biosynthetic process,Biological Process
GO:0031393,negative regulation of prostaglandin biosynthetic process,Biological Process
GO:0031394,positive regulation of prostaglandin biosynthetic process,Biological Process
GO:0031396,regulation of protein ubiquitination,Biological Process
GO:0031397,negative regulation of protein ubiquitination,Biological Process
GO:0031398,positive regulation of protein ubiquitination,Biological Process
GO:0031400,negative regulation of protein modification process,Biological Process
GO:0031424,keratinization,Biological Process
GO:0031427,response to methotrexate,Biological Process
GO:0031437,regulation of mRNA cleavage,Biological Process
GO:0031440,regulation of mRNA 3'-end processing,Biological Process
GO:0031441,negative regulation of mRNA 3'-end processing,Biological Process
GO:0031442,positive regulation of mRNA 3'-end processing,Biological Process
GO:0031444,slow-twitch skeletal muscle fiber contraction,Biological Process
GO:0031455,glycine betaine metabolic process,Biological Process
GO:0031456,glycine betaine biosynthetic process,Biological Process
GO:0031468,nuclear envelope reassembly,Biological Process
GO:0031497,chromatin assembly,Biological Process
GO:0031498,chromatin disassembly,Biological Process
GO:0031503,protein complex localization,Biological Process
GO:0031506,cell wall glycoprotein biosynthetic process,Biological Process
GO:0031507,heterochromatin assembly,Biological Process
GO:0031508,pericentric heterochromatin assembly,Biological Process
GO:0031529,ruffle organization,Biological Process
GO:0031532,actin cytoskeleton reorganization,Biological Process
GO:0031536,positive regulation of exit from mitosis,Biological Process
GO:0031547,brain-derived neurotrophic factor receptor signaling pathway,Biological Process
GO:0031570,DNA integrity checkpoint,Biological Process
GO:0031571,mitotic G1 DNA damage checkpoint,Biological Process
GO:0031572,G2 DNA damage checkpoint,Biological Process
GO:0031573,intra-S DNA damage checkpoint,Biological Process
GO:0031577,spindle checkpoint,Biological Process
GO:0031579,membrane raft organization,Biological Process
GO:0031580,membrane raft distribution,Biological Process
GO:0031581,hemidesmosome assembly,Biological Process
GO:0031584,activation of phospholipase D activity,Biological Process
GO:0031585,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",Biological Process
GO:0031587,"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",Biological Process
GO:0031589,cell-substrate adhesion,Biological Process
GO:0031590,wybutosine metabolic process,Biological Process
GO:0031591,wybutosine biosynthetic process,Biological Process
GO:0031620,regulation of fever generation,Biological Process
GO:0031622,positive regulation of fever generation,Biological Process
GO:0031623,receptor internalization,Biological Process
GO:0031627,telomeric loop formation,Biological Process
GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,Biological Process
GO:0031630,regulation of synaptic vesicle fusion to presynaptic membrane,Biological Process
GO:0031635,adenylate cyclase-inhibiting opioid receptor signaling pathway,Biological Process
GO:0031638,zymogen activation,Biological Process
GO:0031639,plasminogen activation,Biological Process
GO:0031640,killing of cells of other organism,Biological Process
GO:0031641,regulation of myelination,Biological Process
GO:0031642,negative regulation of myelination,Biological Process
GO:0031643,positive regulation of myelination,Biological Process
GO:0031644,regulation of neurological system process,Biological Process
GO:0031645,negative regulation of neurological system process,Biological Process
GO:0031646,positive regulation of neurological system process,Biological Process
GO:0031647,regulation of protein stability,Biological Process
GO:0031648,protein destabilization,Biological Process
GO:0031649,heat generation,Biological Process
GO:0031650,regulation of heat generation,Biological Process
GO:0031652,positive regulation of heat generation,Biological Process
GO:0031657,regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle,Biological Process
GO:0031659,positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle,Biological Process
GO:0031663,lipopolysaccharide-mediated signaling pathway,Biological Process
GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,Biological Process
GO:0031665,negative regulation of lipopolysaccharide-mediated signaling pathway,Biological Process
GO:0031666,positive regulation of lipopolysaccharide-mediated signaling pathway,Biological Process
GO:0031667,response to nutrient levels,Biological Process
GO:0031668,cellular response to extracellular stimulus,Biological Process
GO:0031669,cellular response to nutrient levels,Biological Process
GO:0031670,cellular response to nutrient,Biological Process
GO:0031848,protection from non-homologous end joining at telomere,Biological Process
GO:0031860,telomeric 3' overhang formation,Biological Process
GO:0031914,negative regulation of synaptic plasticity,Biological Process
GO:0031915,positive regulation of synaptic plasticity,Biological Process
GO:0031929,TOR signaling,Biological Process
GO:0031935,regulation of chromatin silencing,Biological Process
GO:0031936,negative regulation of chromatin silencing,Biological Process
GO:0031937,positive regulation of chromatin silencing,Biological Process
GO:0031943,regulation of glucocorticoid metabolic process,Biological Process
GO:0031944,negative regulation of glucocorticoid metabolic process,Biological Process
GO:0031946,regulation of glucocorticoid biosynthetic process,Biological Process
GO:0031947,negative regulation of glucocorticoid biosynthetic process,Biological Process
GO:0031952,regulation of protein autophosphorylation,Biological Process
GO:0031953,negative regulation of protein autophosphorylation,Biological Process
GO:0031954,positive regulation of protein autophosphorylation,Biological Process
GO:0031958,corticosteroid receptor signaling pathway,Biological Process
GO:0031959,mineralocorticoid receptor signaling pathway,Biological Process
GO:0031960,response to corticosteroid,Biological Process
GO:0031987,locomotion involved in locomotory behavior,Biological Process
GO:0031989,bombesin receptor signaling pathway,Biological Process
GO:0031990,mRNA export from nucleus in response to heat stress,Biological Process
GO:0031998,regulation of fatty acid beta-oxidation,Biological Process
GO:0031999,negative regulation of fatty acid beta-oxidation,Biological Process
GO:0032000,positive regulation of fatty acid beta-oxidation,Biological Process
GO:0032006,regulation of TOR signaling,Biological Process
GO:0032007,negative regulation of TOR signaling,Biological Process
GO:0032008,positive regulation of TOR signaling,Biological Process
GO:0032012,regulation of ARF protein signal transduction,Biological Process
GO:0032020,ISG15-protein conjugation,Biological Process
GO:0032024,positive regulation of insulin secretion,Biological Process
GO:0032025,response to cobalt ion,Biological Process
GO:0032026,response to magnesium ion,Biological Process
GO:0032042,mitochondrial DNA metabolic process,Biological Process
GO:0032048,cardiolipin metabolic process,Biological Process
GO:0032049,cardiolipin biosynthetic process,Biological Process
GO:0032053,ciliary basal body organization,Biological Process
GO:0032055,negative regulation of translation in response to stress,Biological Process
GO:0032056,positive regulation of translation in response to stress,Biological Process
GO:0032057,negative regulation of translational initiation in response to stress,Biological Process
GO:0032058,positive regulation of translational initiation in response to stress,Biological Process
GO:0032060,bleb assembly,Biological Process
GO:0032066,nucleolus to nucleoplasm transport,Biological Process
GO:0032069,regulation of nuclease activity,Biological Process
GO:0032070,regulation of deoxyribonuclease activity,Biological Process
GO:0032071,regulation of endodeoxyribonuclease activity,Biological Process
GO:0032074,negative regulation of nuclease activity,Biological Process
GO:0032075,positive regulation of nuclease activity,Biological Process
GO:0032077,positive regulation of deoxyribonuclease activity,Biological Process
GO:0032079,positive regulation of endodeoxyribonuclease activity,Biological Process
GO:0032088,negative regulation of NF-kappaB transcription factor activity,Biological Process
GO:0032091,negative regulation of protein binding,Biological Process
GO:0032092,positive regulation of protein binding,Biological Process
GO:0032094,response to food,Biological Process
GO:0032095,regulation of response to food,Biological Process
GO:0032096,negative regulation of response to food,Biological Process
GO:0032097,positive regulation of response to food,Biological Process
GO:0032098,regulation of appetite,Biological Process
GO:0032099,negative regulation of appetite,Biological Process
GO:0032100,positive regulation of appetite,Biological Process
GO:0032101,regulation of response to external stimulus,Biological Process
GO:0032102,negative regulation of response to external stimulus,Biological Process
GO:0032103,positive regulation of response to external stimulus,Biological Process
GO:0032104,regulation of response to extracellular stimulus,Biological Process
GO:0032105,negative regulation of response to extracellular stimulus,Biological Process
GO:0032106,positive regulation of response to extracellular stimulus,Biological Process
GO:0032107,regulation of response to nutrient levels,Biological Process
GO:0032108,negative regulation of response to nutrient levels,Biological Process
GO:0032109,positive regulation of response to nutrient levels,Biological Process
GO:0032119,sequestering of zinc ion,Biological Process
GO:0032147,activation of protein kinase activity,Biological Process
GO:0032148,activation of protein kinase B activity,Biological Process
GO:0032185,septin cytoskeleton organization,Biological Process
GO:0032196,transposition,Biological Process
GO:0032200,telomere organization,Biological Process
GO:0032201,telomere maintenance via semi-conservative replication,Biological Process
GO:0032202,telomere assembly,Biological Process
GO:0032204,regulation of telomere maintenance,Biological Process
GO:0032205,negative regulation of telomere maintenance,Biological Process
GO:0032206,positive regulation of telomere maintenance,Biological Process
GO:0032210,regulation of telomere maintenance via telomerase,Biological Process
GO:0032211,negative regulation of telomere maintenance via telomerase,Biological Process
GO:0032212,positive regulation of telomere maintenance via telomerase,Biological Process
GO:0032213,regulation of telomere maintenance via semi-conservative replication,Biological Process
GO:0032214,negative regulation of telomere maintenance via semi-conservative replication,Biological Process
GO:0032218,riboflavin transport,Biological Process
GO:0032222,"regulation of synaptic transmission, cholinergic",Biological Process
GO:0032224,"positive regulation of synaptic transmission, cholinergic",Biological Process
GO:0032225,"regulation of synaptic transmission, dopaminergic",Biological Process
GO:0032226,"positive regulation of synaptic transmission, dopaminergic",Biological Process
GO:0032227,"negative regulation of synaptic transmission, dopaminergic",Biological Process
GO:0032228,"regulation of synaptic transmission, GABAergic",Biological Process
GO:0032229,"negative regulation of synaptic transmission, GABAergic",Biological Process
GO:0032230,"positive regulation of synaptic transmission, GABAergic",Biological Process
GO:0032231,regulation of actin filament bundle assembly,Biological Process
GO:0032232,negative regulation of actin filament bundle assembly,Biological Process
GO:0032233,positive regulation of actin filament bundle assembly,Biological Process
GO:0032237,activation of store-operated calcium channel activity,Biological Process
GO:0032239,regulation of nucleobase-containing compound transport,Biological Process
GO:0032240,negative regulation of nucleobase-containing compound transport,Biological Process
GO:0032241,positive regulation of nucleobase-containing compound transport,Biological Process
GO:0032242,regulation of nucleoside transport,Biological Process
GO:0032252,secretory granule localization,Biological Process
GO:0032258,CVT pathway,Biological Process
GO:0032259,methylation,Biological Process
GO:0032261,purine nucleotide salvage,Biological Process
GO:0032262,pyrimidine nucleotide salvage,Biological Process
GO:0032264,IMP salvage,Biological Process
GO:0032271,regulation of protein polymerization,Biological Process
GO:0032272,negative regulation of protein polymerization,Biological Process
GO:0032273,positive regulation of protein polymerization,Biological Process
GO:0032274,gonadotropin secretion,Biological Process
GO:0032275,luteinizing hormone secretion,Biological Process
GO:0032276,regulation of gonadotropin secretion,Biological Process
GO:0032277,negative regulation of gonadotropin secretion,Biological Process
GO:0032278,positive regulation of gonadotropin secretion,Biological Process
GO:0032286,central nervous system myelin maintenance,Biological Process
GO:0032287,peripheral nervous system myelin maintenance,Biological Process
GO:0032288,myelin assembly,Biological Process
GO:0032289,central nervous system myelin formation,Biological Process
GO:0032290,peripheral nervous system myelin formation,Biological Process
GO:0032291,axon ensheathment in central nervous system,Biological Process
GO:0032292,peripheral nervous system axon ensheathment,Biological Process
GO:0032303,regulation of icosanoid secretion,Biological Process
GO:0032304,negative regulation of icosanoid secretion,Biological Process
GO:0032305,positive regulation of icosanoid secretion,Biological Process
GO:0032306,regulation of prostaglandin secretion,Biological Process
GO:0032308,positive regulation of prostaglandin secretion,Biological Process
GO:0032309,icosanoid secretion,Biological Process
GO:0032310,prostaglandin secretion,Biological Process
GO:0032324,molybdopterin cofactor biosynthetic process,Biological Process
GO:0032328,alanine transport,Biological Process
GO:0032329,serine transport,Biological Process
GO:0032330,regulation of chondrocyte differentiation,Biological Process
GO:0032331,negative regulation of chondrocyte differentiation,Biological Process
GO:0032332,positive regulation of chondrocyte differentiation,Biological Process
GO:0032341,aldosterone metabolic process,Biological Process
GO:0032342,aldosterone biosynthetic process,Biological Process
GO:0032344,regulation of aldosterone metabolic process,Biological Process
GO:0032345,negative regulation of aldosterone metabolic process,Biological Process
GO:0032346,positive regulation of aldosterone metabolic process,Biological Process
GO:0032347,regulation of aldosterone biosynthetic process,Biological Process
GO:0032348,negative regulation of aldosterone biosynthetic process,Biological Process
GO:0032349,positive regulation of aldosterone biosynthetic process,Biological Process
GO:0032350,regulation of hormone metabolic process,Biological Process
GO:0032351,negative regulation of hormone metabolic process,Biological Process
GO:0032352,positive regulation of hormone metabolic process,Biological Process
GO:0032353,negative regulation of hormone biosynthetic process,Biological Process
GO:0032354,response to follicle-stimulating hormone,Biological Process
GO:0032355,response to estradiol,Biological Process
GO:0032364,oxygen homeostasis,Biological Process
GO:0032365,intracellular lipid transport,Biological Process
GO:0032366,intracellular sterol transport,Biological Process
GO:0032367,intracellular cholesterol transport,Biological Process
GO:0032368,regulation of lipid transport,Biological Process
GO:0032369,negative regulation of lipid transport,Biological Process
GO:0032370,positive regulation of lipid transport,Biological Process
GO:0032371,regulation of sterol transport,Biological Process
GO:0032372,negative regulation of sterol transport,Biological Process
GO:0032373,positive regulation of sterol transport,Biological Process
GO:0032374,regulation of cholesterol transport,Biological Process
GO:0032375,negative regulation of cholesterol transport,Biological Process
GO:0032376,positive regulation of cholesterol transport,Biological Process
GO:0032377,regulation of intracellular lipid transport,Biological Process
GO:0032380,regulation of intracellular sterol transport,Biological Process
GO:0032383,regulation of intracellular cholesterol transport,Biological Process
GO:0032386,regulation of intracellular transport,Biological Process
GO:0032387,negative regulation of intracellular transport,Biological Process
GO:0032388,positive regulation of intracellular transport,Biological Process
GO:0032392,DNA geometric change,Biological Process
GO:0032400,melanosome localization,Biological Process
GO:0032401,establishment of melanosome localization,Biological Process
GO:0032402,melanosome transport,Biological Process
GO:0032409,regulation of transporter activity,Biological Process
GO:0032410,negative regulation of transporter activity,Biological Process
GO:0032411,positive regulation of transporter activity,Biological Process
GO:0032412,regulation of ion transmembrane transporter activity,Biological Process
GO:0032413,negative regulation of ion transmembrane transporter activity,Biological Process
GO:0032414,positive regulation of ion transmembrane transporter activity,Biological Process
GO:0032415,regulation of sodium:proton antiporter activity,Biological Process
GO:0032416,negative regulation of sodium:proton antiporter activity,Biological Process
GO:0032417,positive regulation of sodium:proton antiporter activity,Biological Process
GO:0032418,lysosome localization,Biological Process
GO:0032423,regulation of mismatch repair,Biological Process
GO:0032425,positive regulation of mismatch repair,Biological Process
GO:0032429,regulation of phospholipase A2 activity,Biological Process
GO:0032430,positive regulation of phospholipase A2 activity,Biological Process
GO:0032431,activation of phospholipase A2 activity,Biological Process
GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,Biological Process
GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,Biological Process
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,Biological Process
GO:0032438,melanosome organization,Biological Process
GO:0032439,endosome localization,Biological Process
GO:0032446,protein modification by small protein conjugation,Biological Process
GO:0032447,protein urmylation,Biological Process
GO:0032455,nerve growth factor processing,Biological Process
GO:0032456,endocytic recycling,Biological Process
GO:0032459,regulation of protein oligomerization,Biological Process
GO:0032460,negative regulation of protein oligomerization,Biological Process
GO:0032461,positive regulation of protein oligomerization,Biological Process
GO:0032462,regulation of protein homooligomerization,Biological Process
GO:0032463,negative regulation of protein homooligomerization,Biological Process
GO:0032464,positive regulation of protein homooligomerization,Biological Process
GO:0032465,regulation of cytokinesis,Biological Process
GO:0032466,negative regulation of cytokinesis,Biological Process
GO:0032467,positive regulation of cytokinesis,Biological Process
GO:0032469,endoplasmic reticulum calcium ion homeostasis,Biological Process
GO:0032470,positive regulation of endoplasmic reticulum calcium ion concentration,Biological Process
GO:0032471,negative regulation of endoplasmic reticulum calcium ion concentration,Biological Process
GO:0032472,Golgi calcium ion transport,Biological Process
GO:0032474,otolith morphogenesis,Biological Process
GO:0032479,regulation of type I interferon production,Biological Process
GO:0032480,negative regulation of type I interferon production,Biological Process
GO:0032481,positive regulation of type I interferon production,Biological Process
GO:0032482,Rab protein signal transduction,Biological Process
GO:0032483,regulation of Rab protein signal transduction,Biological Process
GO:0032484,Ral protein signal transduction,Biological Process
GO:0032485,regulation of Ral protein signal transduction,Biological Process
GO:0032486,Rap protein signal transduction,Biological Process
GO:0032487,regulation of Rap protein signal transduction,Biological Process
GO:0032488,Cdc42 protein signal transduction,Biological Process
GO:0032489,regulation of Cdc42 protein signal transduction,Biological Process
GO:0032490,detection of molecule of bacterial origin,Biological Process
GO:0032493,response to bacterial lipoprotein,Biological Process
GO:0032494,response to peptidoglycan,Biological Process
GO:0032495,response to muramyl dipeptide,Biological Process
GO:0032496,response to lipopolysaccharide,Biological Process
GO:0032497,detection of lipopolysaccharide,Biological Process
GO:0032499,detection of peptidoglycan,Biological Process
GO:0032504,multicellular organism reproduction,Biological Process
GO:0032506,cytokinetic process,Biological Process
GO:0032507,maintenance of protein location in cell,Biological Process
GO:0032508,DNA duplex unwinding,Biological Process
GO:0032509,endosome transport via multivesicular body sorting pathway,Biological Process
GO:0032510,endosome to lysosome transport via multivesicular body sorting pathway,Biological Process
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,Biological Process
GO:0032512,regulation of protein phosphatase type 2B activity,Biological Process
GO:0032513,negative regulation of protein phosphatase type 2B activity,Biological Process
GO:0032515,negative regulation of phosphoprotein phosphatase activity,Biological Process
GO:0032516,positive regulation of phosphoprotein phosphatase activity,Biological Process
GO:0032525,somite rostral/caudal axis specification,Biological Process
GO:0032526,response to retinoic acid,Biological Process
GO:0032527,protein exit from endoplasmic reticulum,Biological Process
GO:0032528,microvillus organization,Biological Process
GO:0032530,regulation of microvillus organization,Biological Process
GO:0032532,regulation of microvillus length,Biological Process
GO:0032534,regulation of microvillus assembly,Biological Process
GO:0032535,regulation of cellular component size,Biological Process
GO:0032536,regulation of cell projection size,Biological Process
GO:0032543,mitochondrial translation,Biological Process
GO:0032570,response to progesterone,Biological Process
GO:0032571,response to vitamin K,Biological Process
GO:0032594,protein transport within lipid bilayer,Biological Process
GO:0032596,protein transport into membrane raft,Biological Process
GO:0032602,chemokine production,Biological Process
GO:0032606,type I interferon production,Biological Process
GO:0032607,interferon-alpha production,Biological Process
GO:0032608,interferon-beta production,Biological Process
GO:0032609,interferon-gamma production,Biological Process
GO:0032611,interleukin-1 beta production,Biological Process
GO:0032612,interleukin-1 production,Biological Process
GO:0032613,interleukin-10 production,Biological Process
GO:0032615,interleukin-12 production,Biological Process
GO:0032616,interleukin-13 production,Biological Process
GO:0032620,interleukin-17 production,Biological Process
GO:0032621,interleukin-18 production,Biological Process
GO:0032623,interleukin-2 production,Biological Process
GO:0032633,interleukin-4 production,Biological Process
GO:0032635,interleukin-6 production,Biological Process
GO:0032637,interleukin-8 production,Biological Process
GO:0032640,tumor necrosis factor production,Biological Process
GO:0032641,lymphotoxin A production,Biological Process
GO:0032642,regulation of chemokine production,Biological Process
GO:0032645,regulation of granulocyte macrophage colony-stimulating factor production,Biological Process
GO:0032647,regulation of interferon-alpha production,Biological Process
GO:0032648,regulation of interferon-beta production,Biological Process
GO:0032649,regulation of interferon-gamma production,Biological Process
GO:0032650,regulation of interleukin-1 alpha production,Biological Process
GO:0032651,regulation of interleukin-1 beta production,Biological Process
GO:0032652,regulation of interleukin-1 production,Biological Process
GO:0032653,regulation of interleukin-10 production,Biological Process
GO:0032655,regulation of interleukin-12 production,Biological Process
GO:0032656,regulation of interleukin-13 production,Biological Process
GO:0032660,regulation of interleukin-17 production,Biological Process
GO:0032661,regulation of interleukin-18 production,Biological Process
GO:0032663,regulation of interleukin-2 production,Biological Process
GO:0032667,regulation of interleukin-23 production,Biological Process
GO:0032672,regulation of interleukin-3 production,Biological Process
GO:0032673,regulation of interleukin-4 production,Biological Process
GO:0032674,regulation of interleukin-5 production,Biological Process
GO:0032675,regulation of interleukin-6 production,Biological Process
GO:0032677,regulation of interleukin-8 production,Biological Process
GO:0032679,regulation of TRAIL production,Biological Process
GO:0032680,regulation of tumor necrosis factor production,Biological Process
GO:0032682,negative regulation of chemokine production,Biological Process
GO:0032687,negative regulation of interferon-alpha production,Biological Process
GO:0032688,negative regulation of interferon-beta production,Biological Process
GO:0032689,negative regulation of interferon-gamma production,Biological Process
GO:0032691,negative regulation of interleukin-1 beta production,Biological Process
GO:0032692,negative regulation of interleukin-1 production,Biological Process
GO:0032693,negative regulation of interleukin-10 production,Biological Process
GO:0032695,negative regulation of interleukin-12 production,Biological Process
GO:0032696,negative regulation of interleukin-13 production,Biological Process
GO:0032700,negative regulation of interleukin-17 production,Biological Process
GO:0032701,negative regulation of interleukin-18 production,Biological Process
GO:0032703,negative regulation of interleukin-2 production,Biological Process
GO:0032707,negative regulation of interleukin-23 production,Biological Process
GO:0032713,negative regulation of interleukin-4 production,Biological Process
GO:0032714,negative regulation of interleukin-5 production,Biological Process
GO:0032715,negative regulation of interleukin-6 production,Biological Process
GO:0032717,negative regulation of interleukin-8 production,Biological Process
GO:0032720,negative regulation of tumor necrosis factor production,Biological Process
GO:0032722,positive regulation of chemokine production,Biological Process
GO:0032725,positive regulation of granulocyte macrophage colony-stimulating factor production,Biological Process
GO:0032727,positive regulation of interferon-alpha production,Biological Process
GO:0032728,positive regulation of interferon-beta production,Biological Process
GO:0032729,positive regulation of interferon-gamma production,Biological Process
GO:0032730,positive regulation of interleukin-1 alpha production,Biological Process
GO:0032731,positive regulation of interleukin-1 beta production,Biological Process
GO:0032732,positive regulation of interleukin-1 production,Biological Process
GO:0032733,positive regulation of interleukin-10 production,Biological Process
GO:0032735,positive regulation of interleukin-12 production,Biological Process
GO:0032736,positive regulation of interleukin-13 production,Biological Process
GO:0032740,positive regulation of interleukin-17 production,Biological Process
GO:0032741,positive regulation of interleukin-18 production,Biological Process
GO:0032743,positive regulation of interleukin-2 production,Biological Process
GO:0032747,positive regulation of interleukin-23 production,Biological Process
GO:0032752,positive regulation of interleukin-3 production,Biological Process
GO:0032753,positive regulation of interleukin-4 production,Biological Process
GO:0032754,positive regulation of interleukin-5 production,Biological Process
GO:0032755,positive regulation of interleukin-6 production,Biological Process
GO:0032757,positive regulation of interleukin-8 production,Biological Process
GO:0032759,positive regulation of TRAIL production,Biological Process
GO:0032760,positive regulation of tumor necrosis factor production,Biological Process
GO:0032762,mast cell cytokine production,Biological Process
GO:0032763,regulation of mast cell cytokine production,Biological Process
GO:0032764,negative regulation of mast cell cytokine production,Biological Process
GO:0032765,positive regulation of mast cell cytokine production,Biological Process
GO:0032768,regulation of monooxygenase activity,Biological Process
GO:0032769,negative regulation of monooxygenase activity,Biological Process
GO:0032770,positive regulation of monooxygenase activity,Biological Process
GO:0032776,DNA methylation on cytosine,Biological Process
GO:0032780,negative regulation of ATPase activity,Biological Process
GO:0032781,positive regulation of ATPase activity,Biological Process
GO:0032782,bile acid secretion,Biological Process
GO:0032784,"regulation of DNA-templated transcription, elongation",Biological Process
GO:0032785,"negative regulation of DNA-templated transcription, elongation",Biological Process
GO:0032786,"positive regulation of DNA-templated transcription, elongation",Biological Process
GO:0032787,monocarboxylic acid metabolic process,Biological Process
GO:0032790,ribosome disassembly,Biological Process
GO:0032792,negative regulation of CREB transcription factor activity,Biological Process
GO:0032793,positive regulation of CREB transcription factor activity,Biological Process
GO:0032796,uropod organization,Biological Process
GO:0032799,low-density lipoprotein receptor particle metabolic process,Biological Process
GO:0032800,receptor biosynthetic process,Biological Process
GO:0032801,receptor catabolic process,Biological Process
GO:0032803,regulation of low-density lipoprotein particle receptor catabolic process,Biological Process
GO:0032804,negative regulation of low-density lipoprotein particle receptor catabolic process,Biological Process
GO:0032805,positive regulation of low-density lipoprotein particle receptor catabolic process,Biological Process
GO:0032808,lacrimal gland development,Biological Process
GO:0032811,negative regulation of epinephrine secretion,Biological Process
GO:0032814,regulation of natural killer cell activation,Biological Process
GO:0032815,negative regulation of natural killer cell activation,Biological Process
GO:0032816,positive regulation of natural killer cell activation,Biological Process
GO:0032817,regulation of natural killer cell proliferation,Biological Process
GO:0032819,positive regulation of natural killer cell proliferation,Biological Process
GO:0032823,regulation of natural killer cell differentiation,Biological Process
GO:0032824,negative regulation of natural killer cell differentiation,Biological Process
GO:0032825,positive regulation of natural killer cell differentiation,Biological Process
GO:0032826,regulation of natural killer cell differentiation involved in immune response,Biological Process
GO:0032827,negative regulation of natural killer cell differentiation involved in immune response,Biological Process
